ID_Zona	Tipo_Familia	Tipo_Pareja	Tipo_Soltero	Educacion_Superior	Educacion_Media	Educacion_Baja	Poblacion_Empresario	Poblacion_Funcionario	Poblacion_Trabajador_Cualificado	Poblacion_Trabajador_No_Cualificado	Vivienda_Propiedad	Vivienda_Alquiler	Medico_Seguro_Privado	Medico_Seguridad_Social	Ingresos_Mas_De_40000	Ingresos_De_20000_Hasta_40000	Ingresos_Hasta_20000
Z1361	56.79	43.21	0.0	55.43	44.57	0.0	53.93	46.07	0.0	0.0	56.54	43.46	27.93	72.07	0.0	54.42	45.58
Z1362	100.0	0.0	0.0	0.0	55.1	44.9	8.67	23.31	28.44	39.58	0.0	100.0	55.54	44.46	0.0	0.0	100.0
Z1367	81.93	14.3	3.76	83.89	16.11	0.0	100.0	0.0	0.0	0.0	93.76	6.24	100.0	0.0	0.0	31.38	68.62
Z1368	69.41	30.59	0.0	10.5	83.26	6.23	15.27	77.98	3.32	3.43	40.73	59.27	9.8	90.2	5.2	6.76	88.04
Z1372	1.11	1.86	97.03	0.0	1.08	98.92	0.0	0.0	51.59	48.41	3.63	96.37	13.85	86.15	0.0	0.0	100.0
Z1374	20.8	43.63	35.57	12.16	53.32	34.52	14.49	64.68	15.47	5.36	2.9	97.1	33.48	66.52	3.32	21.42	75.26
Z1375	14.88	53.6	31.53	5.36	53.27	41.37	8.22	55.7	7.54	28.54	43.83	56.17	15.95	84.05	0.0	9.78	90.22
Z1379	28.58	71.42	0.0	70.14	29.86	0.0	0.0	40.43	0.0	59.56	100.0	0.0	98.95	1.05	0.0	71.49	28.51
Z1380	7.31	18.72	73.97	66.64	20.09	13.27	37.62	55.86	0.0	6.52	0.0	100.0	12.73	87.27	0.0	0.0	100.0
Z1383	43.71	17.85	38.44	15.85	66.23	17.92	40.66	37.45	13.54	8.35	12.47	87.53	30.17	69.83	0.0	14.22	85.78
Z1384	56.49	13.7	29.81	17.99	42.7	39.31	19.24	38.22	18.75	23.8	58.32	41.68	57.05	42.95	5.04	13.93	81.03
Z1388	37.13	32.44	30.43	48.75	38.65	12.6	71.79	14.65	1.25	12.31	4.01	95.99	44.58	55.42	0.0	15.78	84.22
Z1389	17.32	50.96	31.72	18.11	51.36	30.53	15.97	26.85	7.78	49.41	28.25	71.75	22.08	77.92	7.85	13.41	78.74
Z1391	20.09	43.27	36.65	0.0	1.78	98.22	6.07	3.67	40.39	49.87	0.0	100.0	0.0	100.0	0.0	0.0	100.0
Z1392	28.03	44.13	27.84	0.0	32.16	67.84	2.91	38.71	18.4	39.98	0.0	100.0	0.0	100.0	0.0	0.0	100.0
Z1394	84.44	8.57	6.99	27.92	18.14	53.94	7.05	56.61	8.3	28.04	61.89	38.11	14.84	85.16	0.0	5.24	94.76
Z1396	57.52	42.48	0.0	21.72	12.12	66.17	18.56	14.83	15.21	51.4	0.0	100.0	53.18	46.82	0.0	0.0	100.0
Z1397	63.79	17.01	19.2	0.0	61.16	38.84	5.35	47.81	35.12	11.72	81.65	18.35	3.04	96.96	0.0	0.0	100.0
Z1398	31.48	42.42	26.1	0.0	72.21	27.79	5.48	51.24	29.13	14.14	66.88	33.12	3.48	96.52	0.0	0.0	100.0
Z1400	41.84	42.19	15.97	53.96	30.66	15.37	100.0	0.0	0.0	0.0	100.0	0.0	79.65	20.35	8.35	18.48	73.17
Z1401	68.71	15.96	15.33	41.08	48.51	10.41	59.13	40.87	0.0	0.0	100.0	0.0	54.67	45.33	20.7	31.09	48.21
Z1402	53.66	39.23	7.1	6.27	86.72	7.01	26.71	50.66	3.87	18.76	78.35	21.65	71.16	28.84	0.0	7.25	92.74
Z1403	11.77	40.68	47.56	33.31	13.01	53.69	54.5	42.67	2.82	0.0	3.48	96.52	1.63	98.37	0.0	0.0	100.0
Z1406	21.62	63.09	15.29	0.0	45.41	54.59	0.0	43.19	0.0	56.81	0.0	100.0	0.0	100.0	0.0	0.0	100.0
Z1408	75.75	18.57	5.68	36.96	47.22	15.82	19.88	61.02	6.14	12.96	86.99	13.01	53.96	46.04	0.0	30.37	69.63
Z1409	43.6	51.58	4.82	5.15	39.24	55.61	3.55	58.29	32.5	5.66	96.52	3.48	57.14	42.86	0.0	14.41	85.59
Z1413	57.75	13.94	28.31	0.0	45.5	54.5	0.0	17.89	23.57	58.54	0.0	100.0	0.0	100.0	0.0	0.0	100.0
Z1414	19.72	41.04	39.24	0.0	0.0	100.0	0.0	49.07	32.17	18.76	12.48	87.52	0.0	100.0	0.0	0.0	100.01
Z1416	85.09	14.91	0.0	9.1	78.34	12.56	11.26	43.65	0.0	45.09	57.68	42.32	31.85	68.15	0.0	0.0	100.01
Z1418	45.96	54.04	0.0	32.74	67.26	0.0	0.0	45.23	28.21	26.57	100.0	0.0	72.73	27.27	26.24	46.61	27.16
Z1419	60.35	39.65	0.0	5.47	77.33	17.2	31.78	41.92	2.65	23.65	8.76	91.24	26.68	73.32	0.0	1.28	98.72
Z1420	56.53	43.47	0.0	5.87	64.21	29.92	20.39	25.7	17.85	36.07	2.46	97.54	32.22	67.78	0.0	7.82	92.18
Z1421	47.49	52.51	0.0	5.38	57.66	36.96	1.35	46.74	5.91	46.0	1.2	98.8	32.66	67.34	0.0	4.01	95.99
Z1422	46.83	53.17	0.0	5.71	90.05	4.24	30.19	36.21	6.58	27.02	39.99	60.01	26.52	73.48	0.0	30.4	69.61
Z1424	84.42	8.83	6.75	41.44	50.02	8.54	3.46	83.1	6.66	6.78	91.91	8.09	31.24	68.76	0.0	0.0	100.0
Z1425	15.82	30.19	53.99	32.23	55.74	12.03	28.51	46.92	6.72	17.86	19.26	80.74	57.56	42.44	2.98	3.92	93.1
Z1427	52.32	46.68	1.01	4.74	75.02	20.24	24.72	57.64	7.63	10.01	16.85	83.15	31.05	68.95	0.0	0.0	100.0
Z1430	52.57	44.67	2.76	6.09	66.52	27.39	51.63	43.49	3.52	1.36	32.04	67.96	42.51	57.49	0.0	0.0	99.99
Z1431	77.67	22.33	0.0	22.31	46.38	31.31	29.24	37.79	15.1	17.87	9.71	90.29	45.44	54.56	0.0	0.0	100.01
Z1432	9.1	28.81	62.09	6.29	42.28	51.42	3.25	2.7	35.72	58.33	2.97	97.03	2.09	97.91	0.0	4.78	95.22
Z1435	43.77	39.88	16.35	1.38	51.44	47.18	17.48	41.51	36.28	4.72	2.36	97.64	6.33	93.67	5.79	5.72	88.5
Z1437	65.43	14.77	19.8	3.88	80.25	15.87	8.78	56.87	6.67	27.68	21.02	78.98	30.05	69.95	0.0	0.0	100.0
Z1438	0.0	100.0	0.0	0.0	100.0	0.0	6.07	75.47	0.0	18.46	100.0	0.0	40.21	59.79	0.0	0.0	100.0
Z1439	55.63	27.91	16.45	24.91	57.09	18.0	22.6	39.36	19.62	18.42	57.05	42.95	30.91	69.09	6.53	17.73	75.74
Z1441	76.02	20.0	3.97	20.86	51.49	27.65	11.53	48.31	9.07	31.1	0.0	100.0	27.14	72.86	0.0	5.34	94.66
Z1444	44.84	27.47	27.68	0.0	30.28	69.72	0.0	38.19	30.4	31.42	0.0	100.0	1.16	98.84	0.0	7.34	92.66
Z1445	59.01	4.95	36.04	8.08	49.98	41.94	15.38	57.9	15.23	11.49	97.07	2.93	42.2	57.8	0.0	3.47	96.53
Z1446	18.51	55.16	26.33	3.38	30.81	65.8	2.2	15.18	20.65	61.98	74.75	25.25	3.8	96.2	0.0	8.99	91.01
Z1447	56.01	22.72	21.27	15.32	66.78	17.9	7.82	33.0	13.53	45.65	56.81	43.19	32.92	67.08	0.0	4.79	95.22
Z1448	30.09	62.79	7.12	57.54	42.46	0.0	0.0	0.0	92.86	7.14	100.0	0.0	45.96	54.04	77.18	13.71	9.11
Z1450	60.13	0.0	39.87	0.0	68.86	31.14	13.07	29.18	16.78	40.97	32.86	67.14	3.88	96.12	0.0	0.0	100.0
Z1452	37.2	27.38	35.42	41.27	28.96	29.77	37.09	30.86	16.67	15.38	61.27	38.73	26.99	73.01	0.0	0.0	99.99
Z1453	40.28	43.05	16.67	27.57	64.01	8.42	49.39	31.12	15.73	3.76	91.02	8.98	28.38	71.62	1.73	14.67	83.59
Z1455	46.05	40.86	13.09	36.18	46.78	17.04	47.34	30.5	9.31	12.85	46.63	53.37	19.08	80.92	0.0	0.0	100.0
Z1456	65.73	30.46	3.82	2.49	1.22	96.3	1.37	86.97	3.92	7.74	96.89	3.11	25.34	74.66	4.4	1.26	94.33
Z1457	43.89	23.97	32.14	15.82	13.39	70.79	30.22	36.88	20.21	12.69	79.08	20.92	26.25	73.75	15.88	14.67	69.44
Z1458	43.86	36.1	20.04	17.13	41.38	41.49	22.88	46.75	8.36	22.02	64.61	35.39	17.78	82.22	0.0	3.2	96.8
Z1461	40.74	51.9	7.36	21.29	6.96	71.75	15.76	35.64	32.2	16.4	0.0	100.0	22.53	77.47	0.0	39.64	60.36
Z1463	100.0	0.0	0.0	21.23	35.38	43.39	14.94	65.74	19.32	0.0	81.33	18.67	0.0	100.0	0.0	55.84	44.16
Z1464	15.65	67.91	16.44	13.66	54.14	32.21	33.21	18.32	0.0	48.47	26.78	73.22	25.98	74.02	0.0	0.0	100.0
Z1465	61.45	32.84	5.71	53.4	43.52	3.08	65.72	24.84	0.0	9.44	60.47	39.53	43.12	56.88	0.0	0.0	100.01
Z1468	11.13	30.63	58.24	11.36	56.06	32.58	0.0	22.43	58.65	18.93	0.0	100.0	0.0	100.0	0.0	0.0	100.0
Z1469	9.04	21.19	69.77	78.63	3.07	18.3	31.67	30.41	0.0	37.91	43.42	56.58	42.7	57.3	0.0	17.6	82.4
Z1471	91.28	8.72	0.0	40.35	59.65	0.0	46.71	0.0	7.15	46.14	100.0	0.0	20.42	79.58	5.94	22.52	71.54
Z1473	81.54	18.46	0.0	2.21	1.51	96.28	4.84	6.37	16.62	72.17	92.54	7.46	20.83	79.17	0.0	0.0	100.0
Z1474	71.61	28.39	0.0	10.54	2.6	86.85	18.26	28.93	22.36	30.44	97.71	2.29	17.31	82.69	0.0	0.0	100.0
Z1478	42.06	57.94	0.0	19.34	44.97	35.69	32.73	47.59	1.38	18.3	87.88	12.12	28.91	71.09	0.0	7.3	92.7
Z1479	29.72	70.28	0.0	36.36	12.08	51.57	41.0	0.0	17.01	41.99	28.3	71.7	45.07	54.93	18.22	0.0	81.78
Z1480	100.0	0.0	0.0	66.26	33.74	0.0	40.14	29.26	0.0	30.6	100.0	0.0	43.37	56.63	41.85	58.15	0.0
Z1481	56.34	43.66	0.0	6.28	91.0	2.72	39.46	38.48	5.01	17.05	6.66	93.34	31.93	68.07	0.0	9.27	90.73
Z1482	100.0	0.0	0.0	41.18	58.82	0.0	86.45	13.55	0.0	0.0	100.0	0.0	100.0	0.0	0.0	0.0	100.0
Z1483	100.0	0.0	0.0	57.71	42.29	0.0	59.74	40.26	0.0	0.0	100.0	0.0	79.33	20.67	0.0	0.0	100.0
Z1486	17.51	28.15	54.34	14.63	53.24	32.14	3.81	36.1	20.02	40.07	8.28	91.72	5.33	94.67	1.67	0.0	98.32
Z1488	13.58	22.46	63.96	13.72	49.96	36.32	1.8	16.01	32.17	50.02	8.13	91.87	5.66	94.34	2.39	0.0	97.61
Z1489	19.51	30.14	50.35	15.09	42.84	42.07	6.62	23.2	27.19	42.98	7.91	92.09	5.13	94.87	3.89	0.0	96.11
Z1490	46.15	32.59	21.26	13.65	28.16	58.19	12.26	40.14	16.73	30.87	53.26	46.74	15.18	84.82	0.0	1.48	98.52
Z1491	32.53	38.0	29.47	28.1	66.4	5.5	89.17	8.38	2.44	0.0	97.25	2.75	72.19	27.81	16.41	40.33	43.26
Z1493	53.1	28.89	18.0	33.12	37.46	29.42	38.49	40.57	1.09	19.85	66.67	33.33	30.42	69.58	4.25	15.39	80.36
Z1494	47.15	0.0	52.85	35.08	32.12	32.79	27.01	38.11	0.0	34.88	100.0	0.0	43.72	56.28	0.0	21.02	78.98
Z1497	70.34	22.46	7.2	34.17	44.35	21.48	32.79	49.18	13.42	4.61	87.56	12.44	40.03	59.97	0.0	0.0	100.01
Z1498	37.75	59.39	2.86	8.46	49.1	42.44	5.63	65.91	1.55	26.91	44.19	55.81	27.68	72.32	0.0	3.33	96.66
Z1500	7.77	19.66	72.57	32.32	64.86	2.82	72.26	11.8	6.07	9.86	11.2	88.8	54.39	45.61	1.28	3.21	95.51
Z1501	24.57	28.05	47.38	28.4	41.29	30.31	32.94	26.7	7.36	33.01	28.67	71.33	40.43	59.57	0.0	7.79	92.21
Z1502	85.97	14.03	0.0	5.3	89.04	5.66	12.95	74.85	12.2	0.0	0.0	100.0	72.47	27.53	16.04	19.31	64.65
Z1505	28.48	19.5	52.02	38.29	14.99	46.72	21.25	42.53	18.86	17.37	1.73	98.27	30.13	69.87	5.83	0.0	94.17
Z1506	53.03	41.3	5.68	20.28	57.92	21.79	31.8	30.61	8.5	29.09	35.65	64.35	30.33	69.67	0.0	0.0	100.0
Z1513	27.23	47.42	25.35	5.71	54.43	39.86	5.89	42.22	4.45	47.45	84.75	15.25	40.83	59.17	0.0	0.0	100.0
Z1514	68.16	26.12	5.72	4.28	30.64	65.08	4.99	11.39	41.48	42.13	0.0	100.0	6.1	93.9	0.0	18.38	81.62
Z1515	100.0	0.0	0.0	13.48	42.69	43.82	15.68	77.76	6.56	0.0	81.13	18.87	0.0	100.0	0.0	55.16	44.84
Z1516	55.88	44.12	0.0	57.16	38.47	4.37	86.01	5.69	0.0	8.31	100.0	0.0	97.56	2.44	15.79	17.32	66.9
Z1518	18.48	31.34	50.18	15.85	24.3	59.85	22.36	38.74	0.0	38.9	0.0	100.0	14.02	85.98	0.0	0.0	100.0
Z1520	49.66	13.26	37.09	20.62	46.23	33.15	33.33	41.23	14.47	10.96	70.28	29.72	41.17	58.83	0.0	1.25	98.74
Z1522	61.02	35.47	3.51	37.82	62.18	0.0	47.1	28.53	0.0	24.37	6.7	93.3	100.0	0.0	5.69	8.66	85.65
Z1525	80.64	0.0	19.36	3.75	96.25	0.0	1.33	42.53	48.53	7.6	85.93	14.07	28.23	71.77	0.0	0.0	100.0
Z1526	56.4	25.09	18.51	27.77	50.57	21.66	25.89	35.7	17.53	20.88	30.12	69.88	26.0	74.0	0.0	3.64	96.35
Z1527	32.43	0.0	67.57	1.29	98.71	0.0	27.93	7.81	7.18	57.08	26.36	73.64	32.14	67.86	0.0	0.0	100.0
Z1528	7.97	0.0	92.03	57.84	42.16	0.0	2.39	32.05	33.01	32.55	4.55	95.45	33.95	66.05	0.0	0.0	100.0
Z1529	17.68	52.3	30.02	4.05	49.68	46.27	39.11	19.58	19.94	21.37	46.89	53.11	26.98	73.02	0.0	16.4	83.6
Z1530	61.03	38.97	0.0	34.95	40.01	25.03	56.71	43.29	0.0	0.0	69.93	30.07	72.2	27.8	0.0	27.97	72.02
Z1531	14.65	53.92	31.43	20.53	26.1	53.37	31.11	6.21	12.13	50.54	71.9	28.1	13.73	86.27	0.0	0.0	100.01
Z1532	29.31	18.79	51.9	18.79	27.57	53.65	39.23	22.65	0.0	38.12	100.0	0.0	41.06	58.94	0.0	10.18	89.83
Z1537	28.23	71.77	0.0	58.49	29.7	11.81	31.95	24.07	43.98	0.0	100.0	0.0	59.29	40.71	0.0	20.32	79.68
Z1538	96.38	2.22	1.4	92.64	7.36	0.0	82.09	17.91	0.0	0.0	100.0	0.0	97.07	2.93	28.65	20.93	50.42
Z1539	64.14	29.34	6.53	19.23	19.46	61.31	19.13	13.26	19.82	47.8	91.35	8.65	84.34	15.66	0.0	43.83	56.17
Z1540	100.0	0.0	0.0	0.0	87.36	12.64	0.0	56.59	43.41	0.0	100.0	0.0	44.36	55.64	0.0	0.0	100.0
Z1542	61.15	38.85	0.0	0.0	31.32	68.68	20.82	16.78	23.5	38.89	100.0	0.0	21.68	78.32	0.0	0.0	100.0
Z1543	9.11	40.42	50.47	1.24	67.06	31.7	7.77	13.97	47.88	30.38	7.72	92.28	0.0	100.0	0.0	8.76	91.23
Z1545	67.98	15.52	16.5	0.0	55.49	44.51	7.99	18.21	33.63	40.17	72.77	27.23	0.0	100.0	0.0	5.09	94.91
Z1548	61.38	31.68	6.94	13.05	41.14	45.81	12.86	0.0	7.67	79.47	92.06	7.94	94.96	5.04	0.0	7.6	92.4
Z1549	69.91	30.09	0.0	22.18	43.21	34.6	17.2	40.13	20.92	21.75	100.0	0.0	19.76	80.24	0.0	0.0	100.0
Z1550	64.76	35.24	0.0	19.37	51.62	29.01	14.76	47.23	20.76	17.25	69.99	30.01	26.72	73.28	0.0	0.0	100.0
Z1552	29.87	70.13	0.0	0.0	59.8	40.2	16.4	83.6	0.0	0.0	68.5	31.5	33.05	66.95	0.0	0.0	99.99
Z1553	61.33	37.47	1.2	45.45	54.55	0.0	100.0	0.0	0.0	0.0	100.0	0.0	80.02	19.98	43.57	0.0	56.43
Z1554	53.08	36.59	10.33	85.66	14.34	0.0	100.0	0.0	0.0	0.0	100.0	0.0	87.16	12.84	9.96	37.88	52.16
Z1555	36.85	32.18	30.97	79.97	20.03	0.0	100.0	0.0	0.0	0.0	100.0	0.0	86.24	13.76	0.0	0.0	100.0
Z1558	7.72	57.4	34.88	16.55	58.18	25.27	68.63	19.41	6.93	5.02	70.56	29.44	46.61	53.39	0.0	9.59	90.41
Z1559	33.59	59.6	6.8	5.98	62.72	31.3	7.49	57.21	19.91	15.4	45.32	54.68	13.49	86.51	0.0	0.0	100.0
Z1560	56.89	39.76	3.35	0.0	79.32	20.68	40.17	6.09	24.86	28.87	0.0	100.0	11.58	88.42	0.0	0.0	100.0
Z1561	23.1	45.76	31.14	19.78	36.35	43.87	0.0	68.32	17.94	13.73	61.12	38.88	43.74	56.26	0.0	30.5	69.5
Z1562	79.01	20.99	0.0	45.66	42.39	11.96	36.3	47.89	12.91	2.9	90.99	9.01	29.69	70.31	6.67	29.42	63.91
Z1564	0.0	44.16	55.84	0.0	73.41	26.59	48.51	51.49	0.0	0.0	0.0	100.0	44.34	55.66	0.0	0.0	100.0
Z1565	26.71	58.16	15.13	6.46	52.33	41.22	13.72	30.11	27.04	29.13	7.4	92.6	53.07	46.93	0.0	0.0	100.0
Z1566	71.08	28.92	0.0	38.45	47.28	14.26	48.74	31.2	15.34	4.72	95.22	4.78	55.75	44.25	3.55	4.88	91.57
Z1567	52.76	47.24	0.0	28.13	43.82	28.05	30.5	46.36	8.08	15.06	17.29	82.71	20.91	79.09	0.0	0.0	100.01
Z1568	32.06	27.36	40.58	15.08	62.13	22.79	14.8	30.83	9.94	44.43	3.22	96.78	7.92	92.08	9.61	0.0	90.39
Z1569	0.0	19.71	80.29	17.33	2.88	79.79	19.64	34.8	28.4	17.17	7.83	92.17	0.0	100.0	0.0	0.0	100.0
Z1570	0.0	12.85	87.15	12.55	5.25	82.2	15.91	18.53	8.41	57.15	3.37	96.63	0.0	100.0	0.0	0.0	100.0
Z1572	100.0	0.0	0.0	0.0	57.0	43.0	0.0	60.37	18.23	21.4	55.09	44.91	28.85	71.15	0.0	0.0	100.0
Z1573	19.32	19.82	60.87	0.0	14.74	85.26	17.7	18.77	9.13	54.4	83.76	16.24	0.0	100.0	0.0	0.0	100.0
Z1574	73.06	13.48	13.46	1.75	65.49	32.76	24.4	25.26	15.73	34.61	69.71	30.29	54.93	45.07	0.0	8.65	91.35
Z1576	78.92	21.08	0.0	42.46	46.49	11.06	28.61	51.72	16.09	3.58	100.0	0.0	59.18	40.82	0.0	0.0	100.0
Z1577	88.05	6.54	5.41	64.66	31.42	3.92	88.07	4.0	6.99	0.95	97.43	2.57	79.2	20.8	0.0	3.88	96.13
Z1579	28.83	54.86	16.31	16.08	57.42	26.49	18.82	15.43	17.61	48.14	58.56	41.44	44.41	55.59	7.85	4.29	87.85
Z1581	43.29	13.86	42.84	11.93	42.89	45.18	61.32	25.55	9.47	3.65	86.26	13.74	45.41	54.59	7.23	0.0	92.77
Z1582	66.86	33.14	0.0	18.01	28.81	53.19	31.85	31.8	8.45	27.9	97.37	2.63	30.1	69.9	0.0	18.3	81.7
Z1584	33.89	52.06	14.05	44.17	38.22	17.61	62.41	32.99	4.6	0.0	100.0	0.0	100.0	0.0	0.0	5.64	94.36
Z1585	100.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	33.15	66.85	32.41	67.59	31.3	68.7	0.0	0.0	100.0
Z1587	0.0	57.65	42.35	0.0	0.0	100.0	44.27	0.0	55.73	0.0	67.36	32.64	28.1	71.9	0.0	0.0	100.0
Z1589	100.0	0.0	0.0	63.55	17.2	19.25	38.53	33.74	27.73	0.0	45.06	54.94	79.62	20.38	0.0	41.27	58.73
Z1590	19.24	65.1	15.66	16.36	55.03	28.61	31.75	20.64	28.59	19.02	72.66	27.34	33.74	66.26	0.0	10.99	89.0
Z1593	74.36	25.64	0.0	50.95	29.06	19.99	46.69	53.31	0.0	0.0	100.0	0.0	82.97	17.03	0.0	41.62	58.38
Z1595	95.52	0.0	4.48	3.46	27.11	69.44	24.19	44.58	0.0	31.24	86.77	13.23	41.77	58.23	6.32	25.96	67.73
Z1596	96.94	0.0	3.06	17.87	65.08	17.05	21.96	48.49	0.0	29.55	53.08	46.92	41.89	58.11	1.46	1.52	97.01
Z1599	40.71	27.75	31.54	1.56	53.14	45.3	25.34	43.49	6.43	24.74	60.86	39.14	44.7	55.3	0.0	6.78	93.21
Z1601	68.36	31.64	0.0	26.91	59.67	13.42	20.09	17.05	16.78	46.08	100.0	0.0	28.6	71.4	0.0	38.31	61.7
Z1603	100.0	0.0	0.0	51.14	48.86	0.0	32.3	24.31	0.0	43.39	100.0	0.0	16.65	83.35	0.0	27.53	72.47
Z1604	72.33	27.67	0.0	42.22	14.96	42.82	45.11	0.0	18.74	36.15	83.3	16.7	42.26	57.74	0.0	34.65	65.35
Z1605	33.28	42.27	24.46	0.0	17.9	82.1	9.86	2.02	3.0	85.12	73.99	26.01	0.0	100.0	0.0	0.0	100.0
Z1606	18.54	32.99	48.47	0.0	34.69	65.31	4.49	5.57	7.4	82.53	98.91	1.09	0.0	100.0	0.0	0.0	100.0
Z1608	53.83	46.17	0.0	28.59	0.0	71.41	42.49	0.0	0.0	57.51	100.0	0.0	0.0	100.0	53.38	0.0	46.62
Z1609	31.86	53.29	14.86	0.0	49.36	50.64	55.32	10.92	15.8	17.96	81.81	18.19	100.0	0.0	0.0	30.02	69.98
Z1611	10.82	68.78	20.4	0.0	40.43	59.57	25.66	57.99	0.0	16.35	100.0	0.0	32.38	67.62	0.0	12.36	87.65
Z1612	79.34	7.91	12.76	0.0	42.12	57.88	18.16	30.14	17.16	34.54	100.0	0.0	13.21	86.79	0.0	6.47	93.53
Z1614	62.04	32.05	5.91	0.0	41.23	58.77	24.02	31.43	11.18	33.37	100.0	0.0	44.77	55.23	0.0	5.07	94.93
Z1615	49.17	42.35	8.48	0.0	27.91	72.09	14.69	18.57	27.47	39.27	100.0	0.0	43.65	56.35	0.0	4.07	95.93
Z1616	48.94	45.26	5.8	0.0	70.44	29.56	31.49	47.96	16.73	3.82	100.0	0.0	86.55	13.45	0.0	7.57	92.42
Z1617	78.76	21.24	0.0	61.13	24.63	14.24	100.0	0.0	0.0	0.0	100.0	0.0	79.38	20.62	18.94	18.32	62.74
Z1618	70.99	29.01	0.0	0.0	26.28	73.72	0.0	22.16	62.0	15.84	51.6	48.4	0.0	100.0	0.0	0.0	100.0
Z1619	55.37	44.63	0.0	0.0	34.79	65.21	15.48	65.93	0.0	18.6	80.71	19.29	19.41	80.59	0.0	0.0	100.0
Z1620	19.85	80.15	0.0	42.94	57.06	0.0	72.68	27.32	0.0	0.0	100.0	0.0	72.57	27.43	0.0	0.0	100.0
Z1621	48.77	46.59	4.65	0.0	58.42	41.58	28.85	59.84	0.0	11.31	91.13	8.87	15.06	84.94	1.63	0.0	98.37
Z1622	30.36	64.42	5.23	0.0	65.28	34.72	29.99	53.0	0.0	17.02	96.4	3.6	18.12	81.88	13.8	0.0	86.2
Z1623	43.55	34.48	21.97	0.0	55.29	44.71	51.7	39.88	0.0	8.42	94.14	5.86	20.57	79.43	2.55	0.0	97.45
Z1624	42.6	22.69	34.71	0.0	27.87	72.13	4.05	32.42	21.18	42.35	57.73	42.27	0.0	100.0	0.0	0.0	100.0
Z1625	78.28	21.72	0.0	42.97	17.77	39.26	42.64	0.0	21.02	36.34	91.3	8.7	41.59	58.41	0.0	28.73	71.27
Z1626	47.23	19.98	32.79	30.16	23.91	45.92	68.53	23.9	2.49	5.08	24.58	75.42	71.78	28.22	31.34	0.0	68.66
Z1627	19.35	21.7	58.95	68.42	31.58	0.0	43.64	29.66	0.0	26.7	0.0	100.0	81.76	18.24	0.0	0.0	100.0
Z1628	7.07	52.78	40.15	11.81	60.61	27.58	3.07	50.13	28.3	18.51	60.22	39.78	18.59	81.41	0.0	17.47	82.52
Z1629	28.89	24.58	46.53	39.56	31.76	28.68	0.0	59.51	18.9	21.59	53.44	46.56	43.73	56.27	15.11	7.44	77.45
Z1632	14.52	85.48	0.0	0.0	83.22	16.78	50.44	17.82	12.72	19.02	100.0	0.0	81.37	18.63	18.71	46.57	34.71
Z1635	100.0	0.0	0.0	0.0	0.0	100.0	52.43	34.36	5.51	7.7	100.0	0.0	57.31	42.69	0.0	13.96	86.04
Z1636	47.97	34.26	17.77	15.61	44.56	39.83	21.06	12.57	27.39	38.98	12.58	87.42	28.71	71.29	2.85	1.41	95.73
Z1637	14.25	33.53	52.23	0.0	94.55	5.45	3.69	57.36	20.36	18.59	80.15	19.85	1.46	98.54	0.0	0.0	100.0
Z1639	32.79	0.0	67.21	0.0	100.0	0.0	0.0	0.0	66.78	33.22	0.0	100.0	5.42	94.58	0.0	74.84	25.16
Z1641	68.83	31.17	0.0	26.05	73.95	0.0	0.0	100.0	0.0	0.0	100.0	0.0	58.89	41.11	0.0	21.08	78.92
Z1643	4.12	18.58	77.3	57.98	37.22	4.8	0.0	60.89	32.9	6.21	43.58	56.42	27.64	72.36	0.0	2.27	97.73
Z1644	5.01	66.16	28.83	0.0	77.58	22.42	0.0	60.52	14.26	25.22	61.13	38.87	20.98	79.02	21.05	0.0	78.95
Z1645	43.92	56.08	0.0	45.04	54.96	0.0	8.03	25.86	18.0	48.12	0.0	100.0	17.92	82.08	0.0	0.0	100.0
Z1650	46.59	43.91	9.5	14.96	68.66	16.38	47.33	52.67	0.0	0.0	55.04	44.96	56.45	43.55	0.0	19.03	80.97
Z1651	14.26	68.55	17.19	13.77	41.82	44.41	35.41	24.98	29.58	10.04	32.47	67.53	25.89	74.11	0.0	44.24	55.76
Z1656	0.0	100.0	0.0	0.0	49.92	50.08	100.0	0.0	0.0	0.0	100.0	0.0	38.05	61.95	1.04	14.62	84.33
Z1657	46.4	50.51	3.09	39.82	60.18	0.0	21.06	39.2	20.69	19.06	15.12	84.88	81.13	18.87	15.55	11.44	73.02
Z1662	43.17	45.57	11.26	16.04	47.52	36.44	24.69	19.91	17.49	37.91	42.85	57.15	53.55	46.45	8.33	20.36	71.31
Z1665	100.0	0.0	0.0	32.06	67.94	0.0	31.79	68.21	0.0	0.0	0.0	100.0	56.81	43.19	0.0	0.0	100.0
Z1669	24.03	67.94	8.03	0.0	19.21	80.79	6.49	14.94	27.6	50.98	32.24	67.76	16.61	83.39	0.0	4.2	95.8
Z1670	71.46	28.54	0.0	39.31	40.92	19.78	16.03	65.55	4.13	14.29	100.0	0.0	95.89	4.11	0.0	19.21	80.8
Z1673	32.72	58.6	8.68	37.74	44.9	17.37	28.31	51.71	16.71	3.27	60.64	39.36	29.38	70.62	7.43	34.69	57.88
Z1676	31.13	35.98	32.89	36.66	30.89	32.45	30.31	0.0	28.53	41.16	55.74	44.26	27.85	72.15	0.0	0.0	100.0
